2,-1,2,145,1,17525,56423,900,-1,9188,9190,9199,14585,14587,14604,13884,43,239,1,-2,101,116,-2,00010,CM,15,000,25.000,291790,291809,291792,"        CINC",0,00010,"MICHEM WOOD COAT 70 LV        ","                              ","     ",0,"  ",893751,"C ","Credit                        ","                    ","235696                        ","          ","NMCCRARY  ",3.000,00010,179931,S4,"     ",0.000,0,"  ","                              ",980,999,"        "," ",LB,LB,LB,DR,DR,1900-01-01,-1,2011-02-01,20110201,1900-01-01,-1,1900-01-01,-1,2011-01-03,20110103,2011-01-03,20110103,2011-01-03,20110103,2011-01-03,20110103,0.0000,0.0000,0.0000,1.8500,0.0000,0.7285,1.7000,1.7000,0.0000,-1.0000,0.0000,0.0000,-1.0000,-425.0000,-1.0000,0.0000,0.0000,0.0000,"   ",USD,0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,Sales Detail,"00010,15,CM,25.000","00010,15,CM","GT4211A,15|CM|00010|25.000,1","GT4201A,15|CM|00010|,1",11,-2,-1,330,13884,0,D,USD,0.0100,1.0000000,0.4535971,425.0000000,"       10220","       10220",,0.0000,0.0000,0.0000,25000,0.0000,0.0000,291792MWC70LV,291792MWC70LV,0.0000,N30,RET,"Return, NO restocking fee     ",0.0000,CSGTM,0,0.0000,2011-01-03,20110103,2011-01-03,20110103,2012-04-18,20120418,0.0000,0.0000,0.0000,1.8500,-786.2500,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-425.0000,-425.0000,0.0000,-425.0000,0.0000,4,2026-05-09 03:22:58.467,1,"   ","          ",0,"   ","                              ","                              ","  ",NULL,LB,"MWC70LV-FD               ",0,0,"CALDERB   ","   ",1900-01-01,1900-01-01,"SCHED     "
2,2,2,145,220,14676,54599,1147,-1,1472,1472,5744,2171,2171,9100,2324,43,1,157,-2,72,116,-2,00010,CM,22,000,2.000,22273,204654,22273,"        CINC",0,00010,"MICHEMLUBE 743                ","                              ",00010,192544,RI,859341,"C ","Credit                        ","C0512               ","238292                        ","          ","AWILSON   ",0.000,"     ",0,"  ",00010,2.000,619,OM,"                              ",620,999,"        "," ",LB,LB,LB,TO,TO,1900-01-01,-1,1900-01-01,-1,2011-01-24,20110124,2011-01-24,20110124,2011-01-13,20110113,2011-01-13,20110113,2011-01-13,20110113,2011-01-13,20110113,-4791.2800,-10608.0000,-4.0800,1.3200,0.0000,0.4607,1.0200,1.0200,0.0000,0.0000,0.0000,0.0000,-4.0000,-10400.0000,-4.0000,0.0000,-4.0000,-4.0000,"   ",USD,0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,Sales Detail,"00010,22,CM,2.000","00010,22,CM","GT4211A,22|CM|00010|2.000,1","GT4201A,22|CM|00010|,1",16,-2,-1,330,2324,0,D,USD,0.0100,1.0000000,0.4535971,2600.0000000,"       10220","       10220",,0.0000,0.0000,0.0000,2000,0.0000,0.0000,22273ML743,22273ML743,0.0000,N60,002,"Returned Material (Acctg)     ",0.0000,CSGTM,0,0.0000,2011-01-13,20110113,2011-01-13,20110113,2011-01-24,20110124,0.0000,0.0000,0.0000,1.3200,-13728.0000,-10608.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,-1320.0000,-10400.0000,-10400.0000,0.0000,0.0000,-10400.0000,4,2026-05-09 03:22:58.467,1,COL,"          ",0,"   ","                              ","                              ","  ",NULL,LB,"ML743-T3                 ",0,0,"AWILSON   ","   ",1900-01-01,1900-01-01,"TBOYETTE  "
2,-1,2,145,1,2039,48582,900,-1,9188,9189,9199,14585,14586,14604,13882,43,250,1,-2,101,116,-2,00010,CM,15,000,20.000,291790,291809,291791,"        CINC",0,00010,"MICHEMLUBE 135                ","                              ","     ",0,"  ",727648,"C ","Credit                        ","                    ","227372                        ","          ","NMCCRARY  ",10.000,00010,177350,SO,"     ",0.000,0,"  ","                              ",980,999,"        "," ",LB,LB,LB,DR,DR,1900-01-01,-1,2011-02-01,20110201,1900-01-01,-1,1900-01-01,-1,2011-01-03,20110103,2011-01-03,20110103,2011-01-03,20110103,2011-01-03,20110103,0.0000,0.0000,0.0000,1.2700,0.0000,0.4675,1.0400,1.0400,0.0000,-2.0000,0.0000,0.0000,-2.0000,-900.0000,-2.0000,0.0000,0.0000,0.0000,"   ",USD,0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,Sales Detail,"00010,15,CM,20.000","00010,15,CM","GT4211A,15|CM|00010|20.000,1","GT4201A,15|CM|00010|,1",11,-2,-1,330,-1,0,D,USD,0.0100,1.0000000,0.4535971,450.0000000,"       10220","       10220",,0.0000,0.0000,0.0000,20000,0.0000,0.0000,291791ML135,291791ML135,0.0000,N30,RET,"Return, NO restocking fee     ",0.0000,CSGTM,0,0.0000,2011-01-03,20110103,2011-01-03,20110103,2012-04-18,20120418,0.3891,0.0000,0.0000,1.2700,-1143.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-900.0000,-900.0000,0.0000,-900.0000,0.0000,4,2026-05-09 03:22:58.467,1,"   ","          ",0,"   ","                              ","                              ","  ",NULL,LB,"ML135-FD                 ",0,0,"CALDERB   ","   ",1900-01-01,1900-01-01,"SCHED     "
2,-1,2,145,1,11406,52377,900,-1,9188,9189,9199,14585,14586,14604,13882,43,250,1,-2,101,116,-2,00010,CM,15,000,14.000,291790,291809,291791,"        CINC",0,00010,"MICHEM EMULSION 48040M2       ","                              ","     ",0,"  ",825230,"C ","Credit                        ","                    ","229420                        ","          ","NMCCRARY  ",3.000,00010,176604,SO,"     ",0.000,0,"  ","                              ",980,999,"        "," ",LB,LB,LB,DR,DR,1900-01-01,-1,2011-02-01,20110201,1900-01-01,-1,1900-01-01,-1,2011-01-03,20110103,2011-01-03,20110103,2011-01-03,20110103,2011-01-03,20110103,0.0000,0.0000,0.0000,1.9500,0.0000,0.9740,1.7100,1.7100,0.0000,-1.0000,0.0000,0.0000,-1.0000,-470.0000,-1.0000,0.0000,0.0000,0.0000,"   ",USD,0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,Sales Detail,"00010,15,CM,14.000","00010,15,CM","GT4211A,15|CM|00010|14.000,1","GT4201A,15|CM|00010|,1",11,-2,-1,330,-1,0,D,USD,0.0100,1.0000000,0.4535971,470.0000000,"       10220","       10220",,0.0000,0.0000,0.0000,14000,0.0000,0.0000,291791ME48040M2,291791ME48040M2,0.0000,N30,RET,"Return, NO restocking fee     ",0.0000,CSGTM,0,0.0000,2011-01-03,20110103,2011-01-03,20110103,2012-04-18,20120418,0.8403,0.0000,0.0000,1.9500,-916.5000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-470.0000,-470.0000,0.0000,-470.0000,0.0000,4,2026-05-09 03:22:58.467,1,"   ","          ",0,"   ","                              ","                              ","  ",NULL,LB,"ME48040M2-FD             ",0,0,"CALDERB   ","   ",1900-01-01,1900-01-01,"SCHED     "
2,-1,2,145,1,10745,51998,900,-1,9188,9189,9199,14585,14586,14604,13882,43,250,1,-2,101,116,-2,00010,CM,15,000,5.000,291790,291809,291791,"        CINC",0,00010,"MICHEM EMULSION 61222         ","                              ","     ",0,"  ",818435,"C ","Credit                        ","                    ","212071                        ","          ","NMCCRARY  ",11.000,00010,165183,SO,"     ",0.000,0,"  ","                              ",980,999,"        "," ",LB,LB,LB,DR,DR,1900-01-01,-1,2011-02-01,20110201,1900-01-01,-1,1900-01-01,-1,2011-01-03,20110103,2011-01-03,20110103,2011-01-03,20110103,2011-01-03,20110103,0.0000,0.0000,0.0000,2.4300,0.0000,1.1800,2.2200,2.2200,0.0000,-1.0000,0.0000,0.0000,-1.0000,-450.0000,-1.0000,0.0000,0.0000,0.0000,"   ",USD,0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,Sales Detail,"00010,15,CM,5.000","00010,15,CM","GT4211A,15|CM|00010|5.000,1","GT4201A,15|CM|00010|,1",11,-2,-1,330,-1,0,D,USD,0.0100,1.0000000,0.4535971,450.0000000,"       10220","       10220",,0.0000,0.0000,0.0000,5000,0.0000,0.0000,291791ME61222,291791ME61222,0.0000,N30,RET,"Return, NO restocking fee     ",0.0000,CSGTM,0,0.0000,2011-01-03,20110103,2011-01-03,20110103,2012-04-18,20120418,0.9901,0.0000,0.0000,2.4300,-1093.5000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-450.0000,-450.0000,0.0000,-450.0000,0.0000,4,2026-05-09 03:22:58.467,1,"   ","          ",0,"   ","                              ","                              ","  ",NULL,LB,"ME61222-FD               ",0,0,"CALDERB   ","   ",1900-01-01,1900-01-01,"SCHED     "
2,-1,2,145,1,11406,52377,900,-1,9188,9189,9199,14585,14586,14604,13882,43,250,1,-2,101,116,-2,00010,CM,15,000,18.000,291790,291809,291791,"        CINC",0,00010,"MICHEM EMULSION 48040M2       ","                              ","     ",0,"  ",825230,"C ","Credit                        ","                    ","231800                        ","          ","NMCCRARY  ",14.000,00010,177350,SO,"     ",0.000,0,"  ","                              ",980,999,"        "," ",LB,LB,LB,DR,DR,1900-01-01,-1,2011-02-01,20110201,1900-01-01,-1,1900-01-01,-1,2011-01-03,20110103,2011-01-03,20110103,2011-01-03,20110103,2011-01-03,20110103,0.0000,0.0000,0.0000,1.9500,0.0000,0.9740,1.7100,1.7100,0.0000,-2.0000,0.0000,0.0000,-2.0000,-940.0000,-2.0000,0.0000,0.0000,0.0000,"   ",USD,0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,Sales Detail,"00010,15,CM,18.000","00010,15,CM","GT4211A,15|CM|00010|18.000,1","GT4201A,15|CM|00010|,1",11,-2,-1,330,-1,0,D,USD,0.0100,1.0000000,0.4535971,470.0000000,"       10220","       10220",,0.0000,0.0000,0.0000,18000,0.0000,0.0000,291791ME48040M2,291791ME48040M2,0.0000,N30,RET,"Return, NO restocking fee     ",0.0000,CSGTM,0,0.0000,2011-01-03,20110103,2011-01-03,20110103,2012-04-18,20120418,0.8403,0.0000,0.0000,1.9500,-1833.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-940.0000,-940.0000,0.0000,-940.0000,0.0000,4,2026-05-09 03:22:58.467,1,"   ","          ",0,"   ","                              ","                              ","  ",NULL,LB,"ME48040M2-FD             ",0,0,"CALDERB   ","   ",1900-01-01,1900-01-01,"SCHED     "
2,2,2,142,220,1789,9157,434,-1,3128,3128,3128,4627,4627,4627,5014,43,239,157,-2,72,116,-2,00010,CM,61,000,1.000,27254,27254,27254,"        CIN2",0,00010,"MICHEM EMULSION 39235         ","                              ",00010,197989,RI,725010,"C ","Credit                        ","F1                  ","240416                        ","          ","KMCGOOGIN ",0.000,"     ",185810,S4,00010,1.000,652,OM,"                              ",620,999,"        "," ",LB,LB,LB,PL,PL,1900-01-01,-1,1900-01-01,-1,2011-06-30,20110630,2011-06-30,20110630,2011-06-07,20110607,2011-06-07,20110607,2011-06-07,20110607,2011-06-07,20110607,-23.9300,-105.2000,-2.6300,1.4300,0.0000,0.5983,2.6300,2.6300,0.0000,0.0000,0.0000,0.0000,-1.0000,-40.0000,-1.0000,0.0000,-1.0000,-1.0000,"   ",USD,0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,Sales Detail,"00010,61,CM,1.000","00010,61,CM","GT4211A,61|CM|00010|1.000,1","GT4201A,61|CM|00010|,1",46,-2,-1,330,5014,0,D,USD,0.0100,1.0000000,0.4535971,40.0000000,"       10220","       10220",,0.0000,0.0000,0.0000,1000,0.0000,0.0000,27254ME39235,27254ME39235,0.0000,N30,008,"Order Entry                   ",0.0000,CSGTM,0,0.0000,2011-06-07,20110607,2011-06-07,20110607,2011-06-30,20110630,0.0000,0.0000,0.0000,1.4300,-57.2000,-105.2000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,-4.7962,-40.0000,-40.0000,0.0000,0.0000,-40.0000,4,2026-05-09 03:22:58.467,1,PPD,"          ",26161,"   ","                              ","                              ","  ",NULL,LB,"ME39235-PL               ",0,0,"KMCGOOGIN ","   ",1900-01-01,1900-01-01,"TBOYETTE  "
2,-1,2,145,1,1866,48410,900,-1,9188,9189,9199,14585,14586,14604,13882,43,250,1,-2,101,116,-2,00010,CM,15,000,6.000,291790,291809,291791,"        CINC",0,00010,"MICHEM EMULSION 62330         ","                              ","     ",0,"  ",725861,"C ","Credit                        ","                    ","211910                        ","          ","NMCCRARY  ",9.000,00010,165183,SO,"     ",0.000,0,"  ","                              ",980,999,"        "," ",LB,LB,LB,DR,DR,1900-01-01,-1,2011-02-01,20110201,1900-01-01,-1,1900-01-01,-1,2011-01-03,20110103,2011-01-03,20110103,2011-01-03,20110103,2011-01-03,20110103,0.0000,0.0000,0.0000,1.3200,0.0000,0.4328,1.0800,1.0800,0.0000,-1.0000,0.0000,0.0000,-1.0000,-450.0000,-1.0000,0.0000,0.0000,0.0000,"   ",USD,0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,Sales Detail,"00010,15,CM,6.000","00010,15,CM","GT4211A,15|CM|00010|6.000,1","GT4201A,15|CM|00010|,1",11,-2,-1,330,-1,0,D,USD,0.0100,1.0000000,0.4535971,450.0000000,"       10220","       10220",,0.0000,0.0000,0.0000,6000,0.0000,0.0000,291791ME62330,291791ME62330,0.0000,N30,RET,"Return, NO restocking fee     ",0.0000,CSGTM,0,0.0000,2011-01-03,20110103,2011-01-03,20110103,2012-04-18,20120418,0.3021,0.0000,0.0000,1.3200,-594.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-450.0000,-450.0000,0.0000,-450.0000,0.0000,4,2026-05-09 03:22:58.467,1,"   ","          ",0,"   ","                              ","                              ","  ",NULL,LB,"ME62330-FD               ",0,0,"CALDERB   ","   ",1900-01-01,1900-01-01,"SCHED     "
2,2,2,145,220,2200,48743,1147,-1,9955,9955,5713,16173,16173,9069,15230,43,1,157,-2,72,116,-2,00010,CM,70,000,1.000,293476,204347,293476,"        CINC",0,00010,"MICHEM PRIME 4983-40R KOSHER  ","                              ",00010,197966,RI,729387,"C ","Credit                        ","C0512               ","244957                        ","          ","NMCCRARY  ",0.000,"     ",0,"  ",00010,1.000,657,OM,"                              ",620,999,"        "," ",LB,LB,LB,DR,DR,1900-01-01,-1,1900-01-01,-1,2011-06-30,20110630,2011-06-30,20110630,2011-06-22,20110622,2011-06-22,20110622,2011-06-22,20110622,2011-06-22,20110622,-2195.6400,-5157.0000,-11.4600,1.9100,0.0000,0.8132,1.9100,1.9100,0.0000,0.0000,0.0000,0.0000,-6.0000,-2700.0000,-6.0000,0.0000,-6.0000,-6.0000,"   ",USD,0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,Sales Detail,"00010,70,CM,1.000","00010,70,CM","GT4211A,70|CM|00010|1.000,1","GT4201A,70|CM|00010|,1",51,-2,-1,330,15230,0,D,USD,0.0100,1.0000000,0.4535971,450.0000000,"       10220","       10220",,0.0000,0.0000,0.0000,1000,0.0000,0.0000,293476MP498340R,293476MP498340R,0.0000,N30,RET,"Return, NO restocking fee     ",0.0000,CSGTM,0,0.0000,2011-06-22,20110622,2011-06-22,20110622,2011-06-30,20110630,0.0000,0.0000,0.0000,1.9100,-5157.0000,-5157.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,-330.3480,-2700.0000,-2700.0000,0.0000,0.0000,-2700.0000,4,2026-05-09 03:22:58.467,1,PPA,"          ",0,"   ","                              ","                              ","  ",NULL,LB,"MP498340R-FD             ",0,0,"NMCCRARY  ","   ",1900-01-01,1900-01-01,"TBOYETTE  "
2,2,2,145,220,7707,50428,1147,-1,1527,9425,5754,2226,14979,9109,14288,43,1,157,-2,72,116,-2,00010,CM,128,000,1.000,22331,204689,292208,"        CINC",0,00010,"SMA1000HNA                    ","                              ",00010,200970,RI,786761,"C ","Credit                        ","C0512               ","MC1103211                     ","          ","KBENJAMIN ",0.000,"     ",0,"  ",00010,1.000,712,OM,"                              ",620,999,"        "," ",LB,LB,LB,DR,DR,1900-01-01,-1,1900-01-01,-1,2011-10-07,20111007,2011-10-07,20111007,2011-10-03,20111003,2011-10-03,20111003,2011-10-03,20111003,2011-10-03,20111003,-280.6400,-361.9000,-0.7700,0.9200,0.0000,0.5971,0.7700,0.7700,0.0000,0.0000,0.0000,0.0000,-1.0000,-470.0000,-1.0000,0.0000,-1.0000,-1.0000,"   ",USD,0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,Sales Detail,"00010,128,CM,1.000","00010,128,CM","GT4211A,128|CM|00010|1.000,1","GT4201A,128|CM|00010|,1",97,-2,-1,330,14288,0,D,USD,0.0100,1.0000000,0.4535971,470.0000000,"       10220","       10220",,0.0000,0.0000,0.0000,1000,0.0000,0.0000,292208SMA1000HNA,292208SMA1000HNA,0.0000,N30,RET,"Return, NO restocking fee     ",0.0000,CSGTM,0,0.0000,2011-10-03,20111003,2011-10-03,20111003,2011-10-07,20111007,0.0000,0.0000,0.0000,0.9200,-432.4000,-361.9000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,-55.0000,-470.0000,-470.0000,0.0000,0.0000,-470.0000,4,2026-05-09 03:22:58.467,1,PPA,"          ",0,"   ","                              ","                              ","  ",NULL,LB,"SMA1000HNA-FD            ",0,0,"KBENJAMIN ","   ",1900-01-01,1900-01-01,"TBOYETTE  "
