TABLE_SCHEMA,TABLE_NAME,ORDINAL_POSITION,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,NUMERIC_PRECISION,NUMERIC_SCALE,IS_NULLABLE
BIQL,GlobalLotStatusExport,2,DateSKey,int,,10,0,YES
BIQL,TbCustomerShipTo,2,AddressSKey,int,,10,0,YES
BIQL,TbSales_Detail_v2,2,ShipToCustomerSKey,int,,10,0,YES
BIQL,TbItemCost_History,2,ItemSKey,int,,10,0,YES
BIQL,TbPurchaseOrder,2,CompanySKey,int,,10,0,YES
BIQL,TbSecuritySales_TM,2,DocumentNum,int,,10,0,YES
BIQL,TbSales_History_v2,2,ShipToCustomerSKey,int,,10,0,YES
BIQL,FactAPDetail,2,SupplierSKey,int,,10,0,YES
BIQL,DimDisposalFee,2,CompanySKey,int,,10,0,YES
BIQL,FactInventoryDetail,2,ItemBranchSKey,int,,10,0,YES
BIQL,TbAccountsPayable_Detail,2,CompanySKey,int,,10,0,YES
BIQL,TbAccountsPayable_Payment,2,CompanySKey,int,,10,0,YES
BIQL,DimMRP_MPS_MtrlMsg,2,BusinessUnitSKey,int,,10,0,YES
BIQL,DimMRP_MPS_MtrlPeg,2,ItemBranchSKey,int,,10,0,YES
BIQL,DimMRP_MPS_TimeSeries,2,ItemBranchSKey,int,,10,0,YES
BIQL,TbMRP_MPS_MtrlMsg,2,BusinessUnitSKey,int,,10,0,YES
BIQL,TbMRP_MPS_MtrlPeg,2,BusinessUnitSKey,int,,10,0,YES
BIQL,TbMRP_MPS_TimeSeries,2,ItemBranchSKey,int,,10,0,YES
BIQL,FactSupplierPricing,2,AddressSKey,int,,10,0,YES
BIQL,TbSupplierPricing,2,AddressSKey,int,,10,0,YES
BIQL,FactForecast_v2,2,ItemBranchSKey,int,,10,0,YES
BIQL,DimCustomer,2,AddressSKey,int,,10,0,YES
BIQL,DimCustomerMin,2,AddressSKey,int,,10,0,YES
BIQL,TbCustomerSalespersonBridge,2,CustomerSKey,int,,10,0,YES
BIQL,FCR_History_ItemCheck,2,ItemNumShort,int,,10,0,YES
BIQL,FactPriceExceptions,2,CompanySKey,int,,10,0,YES
BIQL,TbPriceExceptions,2,CompanySKey,int,,10,0,YES
BIQL,FactSalesPriceAdjustments,2,ItemSKey,int,,10,0,YES
BIQL,DimWorkOrder,2,CompanySKey,int,,10,0,YES
BIQL,TbSecurityAR_TM,2,DocumentNum,int,,10,0,YES
BIQL,TbAccountsReceivable_Detail,2,CompanySKey,int,,10,0,YES
BIQL,TbAccountsReceivable_Receipt,2,CompanySKey,int,,10,0,YES
BIQL,TbBudgetForecast,2,BusinessUnitSKey,int,,10,0,YES
BIQL,DimBillOfMaterialExpanded_PRE,2,ParentCompanySKey,int,,10,0,YES
BIQL,TbAsset,2,BusinessUnitSKey,int,,10,0,YES
BIQL,TbCalendar,2,DateSKey,int,,10,0,YES
BIQL,TbCalendarAging,2,DateSKey,int,,10,0,YES
BIQL,DimCustomerMax,2,AddressSKey,int,,10,0,YES
BIQL,TbCustomerParent,2,AddressSKey,int,,10,0,YES
BIQL,TbGLBalancesDetail_Detail,2,AddressSKey,int,,10,0,YES
BIQL,TbInventoryBalances,2,ItemBranchSKey,int,,10,0,YES
BIQL,TbInventorySnapshot_Detail,2,DateSKey,int,,10,0,YES
BIQL,TbInventorySnapshot_ItemBranch,2,DateSKey,int,,10,0,YES
BIQL,TbInventoryDetail,2,ItemBranchSKey,int,,10,0,YES
BIQL,TbStandardItemCost,2,BusinessUnitSKey,int,,10,0,YES
BIQL,DimBillOfMaterialExpanded,2,ParentCompanySKey,int,,10,0,YES
BIQL,TbSupplyAndDemand_zzForecastSalesRelativeWeek,2,BusinessUnitSKey,int,,10,0,YES
BIQL,TbPurchaseOrderDetail,2,AddressSKey,int,,10,0,YES
BIQL,TbPurchaseOrderReceiver,2,SupplierSKey,int,,10,0,YES
BIQL,TbBillOfMaterialExpanded,2,ParentCompanySKey,int,,10,0,YES
BIQL,zzz_TbSales_Detail,2,ShipToCustomerSKey,int,,10,0,YES
BIQL,TbBillOfMaterialExpanded_EDW,2,ParentCompanySKey,int,,10,0,YES
BIQL,zzz_TbSales_History,2,ShipToCustomerSKey,int,,10,0,YES
BIQL,TbBillOfMaterialExpanded2,2,ParentCompanySKey,int,,10,0,YES
BIQL,TbInventorySnapshotFCR_Detail,2,CompanySKey,int,,10,0,YES
BIQL,TbInventorySnapshotFCR_History,2,CompanySKey,int,,10,0,YES
BIQL,TbItemCost,2,ItemSKey,int,,10,0,YES
BIQL,TbSupplier,2,AddressSKey,int,,10,0,YES
BIQL,DimItemCostLookupAsOf,2,BusinessUnitSKey,int,,10,0,YES
BIQL,TbWorkOrderPartsList_Parent,2,AddressSKey,int,,10,0,YES
BIQL,TbWorkOrder,2,LotSKey,int,,10,0,YES
BIQL,DimItemCostLookup,2,BusinessUnitSKey,int,,10,0,YES
BIQL,TbWorkOrderPartsList_Parts,2,AddressSKey,int,,10,0,YES
BIQL,TbWorkOrderProductionCost,2,BusinessUnitSKey,int,,10,0,YES
BIQL,TbWorkOrderRouting_Routing,2,ItemBranchSKey,int,,10,0,YES
BIQL,TbWorkOrderRouting_Time,2,ItemBranchSKey,int,,10,0,YES
BIQL,DimBusinessUnit,2,CompanySKey,int,,10,0,YES
BIQL,TbCustomer,2,AddressSKey,int,,10,0,YES
BIQL,DimCalendar,2,DateSKey,int,,10,0,YES
BIQL,DimItemCostComponents_History,2,ItemNumShort,int,,10,0,YES
BIQL,FactAPPaymentDetail,2,SupplierSKey,int,,10,0,YES
BIQL,DimAsset,2,CompanySKey,int,,10,0,YES
BIQL,FactInventorySnapshot_History_Filtered,2,DateSKey,int,,10,0,YES
BIQL,FactARDetail,2,AccountSKey,int,,10,0,YES
BIQL,DimBillOfMaterial,2,ParentItemSKey,int,,10,0,YES
BIQL,FactItemCostFCR_Detail,2,DateSKey,int,,10,0,YES
BIQL,DimFrozenCostRollup_History,2,ItemBranchSKey,int,,10,0,YES
BIQL,FactItemCostFCR_History,2,DateSKey,int,,10,0,YES
BIQL,FactInventorySnapshotFCR_History,2,DateSKey,int,,10,0,YES
BIQL,TbSupplyChain_PO,2,BranchSKey,int,,10,0,YES
BIQL,FactInventorySnapshotFCR_Detail,2,DateSKey,int,,10,0,YES
BIQL,FactARReceiptsDetail,2,BusinessUnitSKey,int,,10,0,YES
BIQL,DimCurrencyCrossRatesCalc,2,CurrencyCodeFromSKey,int,,10,0,YES
BIQL,TbItemCostFCR_Detail,2,DateSKey,int,,10,0,YES
BIQL,TbCalendarSnapshot,2,DateSKey,int,,10,0,YES
BIQL,TbItemCostFCR_History,2,DateSKey,int,,10,0,YES
BIQL,DimCurrencyRestatementRates,2,CurrencyCodeFromSKey,int,,10,0,YES
BIQL,FactForecast,2,ItemBranchSKey,int,,10,0,YES
BIQL,DimDistributionAAI,2,CompanySKey,int,,10,0,YES
BIQL,DimItemBasePrice,2,ItemSKey,int,,10,0,YES
BIQL,FactGLDetail,2,AddressSKey,int,,10,0,YES
BIQL,TbSupplyAndDemand_zzBOM,2,ComponentItemBranchSKey,int,,10,0,YES
BIQL,DimItemCrossReference,2,ItemSKey,int,,10,0,YES
BIQL,TbSales_Analysis,2,CalendarSKey,int,,10,0,YES
BIQL,FactGLPeriodBalances,2,AccountSKey,int,,10,0,YES
BIQL,DimBillOfMaterialPrimaryUOM,2,ComponentItemBranchSKey,int,,10,0,YES
BIQL,TbQuality_Off_Spec RM_2,2,ItemBranchSKey,int,,10,0,YES
BIQL,FactGLYearBalances,2,BusinessUnitSKey,int,,10,0,YES
BIQL,TbQualityWoRtLoc,2,LotSKey,int,,10,0,YES
BIQL,FactInventoryAsOfPerBalances,2,ItemBranchSKey,int,,10,0,YES
BIQL,TbQualityRawMaterial,2,LotSKey,int,,10,0,YES
BIQL,DimLot,2,ItemSKey,int,,10,0,YES
BIQL,FactInventoryAsOfYearBalances,2,ItemBranchSKey,int,,10,0,YES
BIQL,TbQualityOffSpecWOBulk,2,LotSKey,int,,10,0,YES
BIQL,DimItemBranch_History,2,BranchSKey,int,,10,0,YES
BIQL,FactInventorySnapshot,2,DateSKey,int,,10,0,YES
BIQL,TbQualityOffSpecWOComponents,2,LotSKey,int,,10,0,YES
BIQL,DimRouting,2,ParentItemSKey,int,,10,0,YES
BIQL,FactPurchaseOrderDetail,2,OrderCompanySKey,int,,10,0,YES
BIQL,TbQuality_Off_Spec WO,2,LotSKey,int,,10,0,YES
BIQL,FactPurchaseOrderReceiver,2,OrderCompanySKey,int,,10,0,YES
BIQL,TbQuality_Off_Spec WO_RM,2,LotSKey,int,,10,0,YES
BIQL,FactSalesDetail,2,DocumentCompanySKey,int,,10,0,YES
BIQL,TbStandardItemCost_TABLE,2,BusinessUnitSKey,int,,10,0,YES
BIQL,FactWOPartsList,2,ItemSKey,int,,10,0,YES
BIQL,DimSupplier,2,AddressSKey,int,,10,0,YES
BIQL,FactWOProductionCost,2,OrderTypeSKey,int,,10,0,YES
BIQL,DimSupplierItem,2,AddressSKey,int,,10,0,YES
BIQL,FactWORouting,2,OrderTypeSKey,int,,10,0,YES
BIQL,FactWOTimeTransactions,2,BranchSKey,int,,10,0,YES
BIQL,TbCalendarItemSnapshot,2,DateSKey,int,,10,0,YES
BIQL,DimAddress,2,CompanySKey,int,,10,0,YES
BIQL,_temp_UOMConvCheck,2,ItemBranchSKey,int,,10,0,YES
BIQL,DimItemUOMConversion,2,ItemSKey,int,,10,0,YES
BIQL,TbSupplyChain,2,BranchSKey,int,,10,0,YES
BIQL,TbInventorySnapshot_History,2,DateSKey,int,,10,0,YES
BIQL,DimItemPreferenceGroups,2,ItemSKey,int,,10,0,YES
BIQL,TbItemLocationFile,2,BusinessUnitSKey,int,,10,0,YES
BIQL,FactQCDetail,2,ItemBranchSKey,int,,10,0,YES
BIQL,FactQCPreferenceProfile,2,BusinessUnitSKey,int,,10,0,YES
BIQL,TbQualityDetail,2,ItemBranchSKey,int,,10,0,YES
BIQL,TbWorkOrderDetail,2,AssetSKey,int,,10,0,YES
BIQL,DimTestDefinition,2,BusinessUnitSKey,int,,10,0,YES
BIQL,GlobalLotStatusExport,3,ItemNumShort,int,,10,0,YES
BIQL,TbCustomerShipTo,3,CompanySKey,int,,10,0,YES
BIQL,TbSales_Detail_v2,3,ParentCustomerSKey,int,,10,0,YES
BIQL,TbSales_History_v2,3,ParentCustomerSKey,int,,10,0,YES
BIQL,FactAPDetail,3,CompanySKey,int,,10,0,YES
BIQL,TbSupplyChain_Calendar,3,ItemBranchSKey,int,,10,0,YES
BIQL,FactInventoryDetail,3,BusinessUnitSKey,int,,10,0,YES
BIQL,TbAccountsPayable_Detail,3,SupplierSKey,int,,10,0,YES
BIQL,TbAccountsPayable_Payment,3,SupplierSKey,int,,10,0,YES
BIQL,DimCurrencyRestatementRatesUSDDaily,3,CurrencyCodeFromSKey,int,,10,0,YES
BIQL,DimMRP_MPS_MtrlMsg,3,ItemBranchSKey,int,,10,0,YES
BIQL,DimMRP_MPS_MtrlPeg,3,LoadDateSKey,int,,10,0,YES
BIQL,DimMRP_MPS_TimeSeries,3,SupplierSKey,int,,10,0,YES
BIQL,TbMRP_MPS_MtrlMsg,3,ItemBranchSKey,int,,10,0,YES
BIQL,DimItemBranch,3,ItemSKey,int,,10,0,YES
BIQL,TbMRP_MPS_MtrlPeg,3,ItemBranchSKey,int,,10,0,YES
BIQL,TbMRP_MPS_TimeSeries,3,SupplierSKey,int,,10,0,YES
BIQL,FactSupplierPricing,3,ItemSKey,int,,10,0,YES
BIQL,TbSupplierPricing,3,ItemSKey,int,,10,0,YES
BIQL,FactForecast_v2,3,BusinessUnitSKey,int,,10,0,YES
BIQL,DimCustomer,3,CompanySKey,int,,10,0,YES
BIQL,DimCustomerMin,3,CompanySKey,int,,10,0,YES
BIQL,FactPriceExceptions,3,ItemSKey,int,,10,0,YES
BIQL,TbPriceExceptions,3,ItemSKey,int,,10,0,YES
BIQL,FactSalesPriceAdjustments,3,SoldToAddressSKey,int,,10,0,YES
BIQL,DimWorkOrder,3,BusinessUnitSKey,int,,10,0,YES
BIQL,TbAccountsReceivable_Detail,3,CustomerSKey,int,,10,0,YES
BIQL,TbAccountsReceivable_Receipt,3,CustomerSKey,int,,10,0,YES
BIQL,TbBudgetForecast,3,ItemBranchSKey,int,,10,0,YES
BIQL,DimBillOfMaterialExpanded_PRE,3,ParentBusinessUnitSKey,int,,10,0,YES
BIQL,TbCalendar,3,CalendarPatternSKey,int,,10,0,YES
BIQL,TbCalendarAging,3,CalendarPatternSKey,int,,10,0,YES
BIQL,DimCustomerMax,3,CompanySKey,int,,10,0,YES
BIQL,DimStandardItemCost,3,ItemBranchSKey,int,,10,0,YES
BIQL,DimStandardItemCost_History,3,ItemBranchSKey,int,,10,0,YES
BIQL,TbCustomerParent,3,CompanySKey,int,,10,0,YES
BIQL,TbGLBalancesDetail_Detail,3,LedgerTypeSKey,int,,10,0,YES
BIQL,TbInventoryBalances,3,LotSKey,int,,10,0,YES
BIQL,TbGLBalancesDetail_Balance,3,LedgerTypeSKey,int,,10,0,YES
BIQL,TbInventorySnapshot_Detail,3,BranchSKey,int,,10,0,YES
BIQL,TbDisposalFee,3,AmountUnitCost,int,,10,0,YES
BIQL,TbInventorySnapshot_ItemBranch,3,BranchSKey,int,,10,0,YES
BIQL,TbInventoryDetail,3,LotSKey,int,,10,0,YES
BIQL,TbStandardItemCost,3,CompanySKey,int,,10,0,YES
BIQL,TbSupplyAndDemand_WIP,3,ItemBranchSKey,int,,10,0,YES
BIQL,DimBillOfMaterialExpanded,3,ParentBusinessUnitSKey,int,,10,0,YES
BIQL,DimItemCost_History,3,DateSKey,int,,10,0,YES
BIQL,TbGLBalancesDetail_BalanceCurr,3,LedgerTypeSKey,int,,10,0,YES
BIQL,TbSupplyAndDemand_zzForecastSalesRelativeWeek,3,Item Num Short,int,,10,0,YES
BIQL,TbPurchaseOrderDetail,3,SupplierSKey,int,,10,0,YES
BIQL,TbPurchaseOrderReceiver,3,ItemBranchSKey,int,,10,0,YES
BIQL,TbBillOfMaterialExpanded,3,ParentBusinessUnitSKey,int,,10,0,YES
BIQL,zzz_TbSales_Detail,3,ParentCustomerSKey,int,,10,0,YES
BIQL,TbBillOfMaterialExpanded_EDW,3,ParentBusinessUnitSKey,int,,10,0,YES
BIQL,zzz_TbSales_History,3,ParentCustomerSKey,int,,10,0,YES
BIQL,TbSupplyandDemand_ForecastMinusSalesWeekly,3,ItemBranchSKey,int,,10,0,YES
BIQL,TbBillOfMaterialExpanded_Orig,3,ParentItemNumShortSKey,int,,10,0,YES
BIQL,TbBillOfMaterialExpanded2,3,ParentBusinessUnitSKey,int,,10,0,YES
BIQL,TbInventorySnapshotFCR_Detail,3,DateSKey,int,,10,0,YES
BIQL,TbInventorySnapshotFCR_History,3,DateSKey,int,,10,0,YES
BIQL,DimItemCost,3,DateSKey,int,,10,0,YES
BIQL,DimItemCostLookupAsOf,3,LocationSKey,int,,10,0,YES
BIQL,TbWorkOrderPartsList_Parent,3,BusinessUnitSKey,int,,10,0,YES
BIQL,DimItemCostLookup,3,LocationSKey,int,,10,0,YES
BIQL,TbWorkOrderPartsList_Parts,3,BusinessUnitSKey,int,,10,0,YES
BIQL,TbWorkOrderProductionCost,3,BranchSKey,int,,10,0,YES
BIQL,TbWorkOrderRouting_Routing,3,BusinessUnitSKey,int,,10,0,YES
BIQL,TbWorkOrderRouting_Time,3,BusinessUnitSKey,int,,10,0,YES
BIQL,TbCustomer,3,CompanySKey,int,,10,0,YES
BIQL,DimCalendar,3,CalendarPatternSKey,int,,10,0,YES
BIQL,FactAPPaymentDetail,3,BusinessUnitSKey,int,,10,0,YES
BIQL,DimDate,3,JDEJulianDate,int,,10,0,YES
BIQL,DimAsset,3,BusinessUnitSKey,int,,10,0,YES
BIQL,FactInventorySnapshot_History_Filtered,3,ItemSKey,int,,10,0,YES
BIQL,FactARDetail,3,BusinessUnitSKey,int,,10,0,YES
BIQL,DimBillOfMaterial,3,ParentCompanySKey,int,,10,0,YES
BIQL,DimFrozenCostRollup_History,3,ItemNumShort,int,,10,0,YES
BIQL,FactInventorySnapshotFCR_History,3,ItemNumShort,int,,10,0,YES
BIQL,FactARReceiptsDetail,3,CompanySKey,int,,10,0,YES
BIQL,DimCurrencyCrossRatesCalc,3,CurrencyCodeToSKey,int,,10,0,YES
BIQL,TbCalendarSnapshot,3,CalendarPatternSKey,int,,10,0,YES
BIQL,TbItemCostFCR_History,3,ItemNumShort,int,,10,0,YES
BIQL,DimCurrencyRestatementRates,3,CurrencyCodeToSKey,int,,10,0,YES
BIQL,FactForecast,3,BusinessUnitSKey,int,,10,0,YES
BIQL,DimDistributionAAI,3,OrderTypeSKey,int,,10,0,YES
BIQL,DimItemBasePrice,3,ItemBranchSKey,int,,10,0,YES
BIQL,FactGLDetail,3,AssetSKey,int,,10,0,YES
BIQL,DimItemCrossReference,3,ItemBranchSKey,int,,10,0,YES
BIQL,FactGLPeriodBalances,3,CompanySKey,int,,10,0,YES
BIQL,FactGLYearBalances,3,CompanySKey,int,,10,0,YES
BIQL,TbQualityWoRtLoc,3,WorkOrderSKey,int,,10,0,YES
BIQL,FactInventoryAsOfPerBalances,3,BusinessUnitSKey,int,,10,0,YES
BIQL,DimLot,3,ItemBranchSKey,int,,10,0,YES
BIQL,FactInventoryAsOfYearBalances,3,BusinessUnitSKey,int,,10,0,YES
BIQL,FactInventorySnapshot,3,ItemSKey,int,,10,0,YES
BIQL,DimRouting,3,ParentItemBranchSKey,int,,10,0,YES
BIQL,DimItemCost_History_Std,3,DateSKey,int,,10,0,YES
BIQL,FactPurchaseOrderDetail,3,CompanySKey,int,,10,0,YES
BIQL,TbQuality_Off_Spec WO,3,ItemBranchSKey_WO,int,,10,0,YES
BIQL,DimItemCost_History_Std2,3,ItemBranchSKey,int,,10,0,YES
BIQL,FactPurchaseOrderReceiver,3,CompanySKey,int,,10,0,YES
BIQL,TbQuality_Off_Spec WO_RM,3,ItemBranchSKey_WOP,int,,10,0,YES
BIQL,FactSalesDetail,3,CompanySKey,int,,10,0,YES
BIQL,TbStandardItemCost_TABLE,3,CompanySKey,int,,10,0,YES
BIQL,FactWOPartsList,3,ItemBranchSKey,int,,10,0,YES
BIQL,FactWOProductionCost,3,ItemSKey,int,,10,0,YES
BIQL,DimSupplierItem,3,ItemSKey,int,,10,0,YES
BIQL,FactWORouting,3,ItemSKey,int,,10,0,YES
BIQL,FactWOTimeTransactions,3,BusinessUnitSKey,int,,10,0,YES
BIQL,TbSupplyAndDemand_Forecast,3,ItemBranchSKey,int,,10,0,YES
BIQL,TbSupplyAndDemand_OnHand,3,ItemBranchSKey,int,,10,0,YES
BIQL,TbSupplyAndDemand_WorkOrder,3,ItemBranchSKey,int,,10,0,YES
BIQL,TbCalendarItemSnapshot,3,CalendarPatternSKey,int,,10,0,YES
BIQL,TbItemBranch_History,3,BranchSKey,int,,10,0,YES
BIQL,TbSupplyAndDemand_PurchaseOrder,3,ItemBranchSKey,int,,10,0,YES
BIQL,DimAddress,3,BusinessUnitSKey,int,,10,0,YES
BIQL,TbSupplyAndDemand_PartsList,3,ItemBranchSKey,int,,10,0,YES
BIQL,TbSupplyAndDemand_InTransit,3,ItemBranchSKey,int,,10,0,YES
BIQL,TbSupplyAndDemand_InInspection,3,ItemBranchSKey,int,,10,0,YES
BIQL,TbSupplyAndDemand_SalesOrder,3,ItemBranchSKey,int,,10,0,YES
BIQL,DimItemUOMConversion,3,ItemBranchSKey,int,,10,0,YES
BIQL,FactWORouting_Active_Balance,3,WOQtyOrdered,int,,10,0,YES
BIQL,TbInventorySnapshot_History,3,BranchSKey,int,,10,0,YES
BIQL,FactQCDetail,3,ItemSKey,int,,10,0,YES
BIQL,FactQCPreferenceProfile,3,ItemSKey,int,,10,0,YES
BIQL,TbQualityDetail,3,LotSKey,int,,10,0,YES
BIQL,TbWorkOrderDetail,3,AddressSKey,int,,10,0,YES
BIQL,VAL_Transactions_Overview,5,RecordCount,int,,10,0,YES
BIQL,TbAddress,5,SupplierYN,int,,10,0,YES
BIQL,Balancing_TM1,5,COMPANY,int,,10,0,YES
BIQL,TbSecuritySales_TM,5,AddressNum,int,,10,0,YES
BIQL,FactAPDetail,5,DocumentTypeSKey,int,,10,0,YES
BIQL,TbSupplyChain_Calendar,5,BusinessUnitSKey,int,,10,0,YES
BIQL,FactInventoryDetail,5,LocationSKey,int,,10,0,YES
BIQL,DimMRP_MPS_MtrlMsg,5,LoadDateSKey,int,,10,0,YES
BIQL,DimMRP_MPS_TimeSeries,5,LoadDateSKey,int,,10,0,YES
BIQL,TbMRP_MPS_MtrlMsg,5,LoadDateSKey,int,,10,0,YES
BIQL,DimItemBranch,5,CompanySKey,int,,10,0,YES
BIQL,TbMRP_MPS_MtrlPeg,5,ItemNumShort,int,,10,0,YES
BIQL,TbMRP_MPS_TimeSeries,5,LoadDateSKey,int,,10,0,YES
BIQL,FactForecast_v2,5,AddressSKey,int,,10,0,YES
BIQL,DimCurrencyRatesToCXA,5,JDECTRY,int,,10,0,YES
BIQL,DimCurrencyRatesToCXB,5,JDECTRY,int,,10,0,YES
BIQL,DimWorkOrder,5,ItemSKey,int,,10,0,YES
BIQL,TbSalesAR_TM_Bridge,5,TerritoryManagerSKey,int,,10,0,YES
BIQL,TbSecurityAR_TM,5,AddressNum,int,,10,0,YES
BIQL,TbAccountsReceivable_Detail,5,CustomerCommissionSKey,int,,10,0,YES
BIQL,TbAccountsReceivable_Receipt,5,CustomerCommissionSKey,int,,10,0,YES
BIQL,TbBudgetForecast,5,AddressSKey,int,,10,0,YES
BIQL,DimBillOfMaterialExpanded_PRE,5,ParentItemBranchSKey,int,,10,0,YES
BIQL,DimStandardItemCost,5,CompanySKey,int,,10,0,YES
BIQL,DimStandardItemCost_History,5,CompanySKey,int,,10,0,YES
BIQL,TbGLBalancesDetail_Detail,5,WorkOrderSKey,int,,10,0,YES
BIQL,TbGLBalancesDetail_Balance,5,WorkOrderSKey,int,,10,0,YES
BIQL,TbInventorySnapshot_Detail,5,ItemBranchSKey,int,,10,0,YES
BIQL,TbInventoryDetail,5,SubledgerSKey,int,,10,0,YES
BIQL,TbStandardItemCost,5,LotSKey,int,,10,0,YES
BIQL,TbSupplyAndDemand_WIP,5,BusinessUnitSKey,int,,10,0,YES
BIQL,DimBillOfMaterialExpanded,5,ParentItemBranchSKey,int,,10,0,YES
BIQL,DimItemCost_History,5,ItemBranchSKey,int,,10,0,YES
BIQL,TbGLBalancesDetail_BalanceCurr,5,WorkOrderSKey,int,,10,0,YES
BIQL,TbSupplyAndDemand_zzForecastSalesRelativeWeek,5,RelativeWeek,int,,10,0,YES
BIQL,TbPurchaseOrderDetail,5,LotSKey,int,,10,0,YES
BIQL,TbPurchaseOrderReceiver,5,AccountSKey,int,,10,0,YES
BIQL,TbBillOfMaterialExpanded,5,ParentItemBranchSKey,int,,10,0,YES
BIQL,TbBillOfMaterialExpanded_EDW,5,ParentItemBranchSKey,int,,10,0,YES
BIQL,TbSupplyandDemand_ForecastMinusSalesWeekly,5,BusinessUnitSKey,int,,10,0,YES
BIQL,TbBillOfMaterialExpanded_Orig,5,InterimItemNumShortSKey,int,,10,0,YES
BIQL,TbBillOfMaterialExpanded2,5,ParentItemBranchSKey,int,,10,0,YES
BIQL,DimItemCost,5,ItemBranchSKey,int,,10,0,YES
BIQL,TbWorkOrderPartsList_Parent,5,ItemBranchSKey,int,,10,0,YES
BIQL,TbWorkOrderPartsList_Parts,5,ItemBranchSKey,int,,10,0,YES
BIQL,TbWorkOrderProductionCost,5,WorkcenterBranchSKey,int,,10,0,YES
BIQL,TbWorkOrderRouting_Routing,5,AddressSKey,int,,10,0,YES
BIQL,TbWorkOrderRouting_Time,5,AddressSKey,int,,10,0,YES
BIQL,FactAPPaymentDetail,5,CheckDocumentTypeSKey,int,,10,0,YES
BIQL,DimDate,5,CalendarQuarter,int,,10,0,YES
BIQL,FactInventorySnapshot_History_Filtered,5,BusinessUnitSKey,int,,10,0,YES
BIQL,FactARDetail,5,CustomerSKey,int,,10,0,YES
BIQL,DimBillOfMaterial,5,ParentItemBranchSKey,int,,10,0,YES
BIQL,FactARReceiptsDetail,5,DocumentTypeSKey,int,,10,0,YES
BIQL,FactForecast,5,AddressSKey,int,,10,0,YES
BIQL,TbQualityOffSpecLotLoc,5,ItemBranchSKey,int,,10,0,YES
BIQL,DimDistributionAAI,5,AccountSKey,int,,10,0,YES
BIQL,TbQualityOffSpec,5,ItemBranchSKey,int,,10,0,YES
BIQL,TbQualityOffSpecRM,5,ItemBranchSKey,int,,10,0,YES
BIQL,DimItemBasePrice,5,AddressSKey,int,,10,0,YES
BIQL,FactSalesAnalysis_Pvt,5,COMPANY,int,,10,0,YES
BIQL,FactGLDetail,5,CompanySKey,int,,10,0,YES
BIQL,DimItemCrossReference,5,CompanySKey,int,,10,0,YES
BIQL,TbSales_Analysis,5,ItemSKey,int,,10,0,YES
BIQL,FactGLPeriodBalances,5,CurrencyCodeDenomSKey,int,,10,0,YES
BIQL,FactGLYearBalances,5,CurrencyCodeFromSKey,int,,10,0,YES
BIQL,TbQualityWoRtLoc,5,Item Num,int,,10,0,YES
BIQL,FactInventoryAsOfPerBalances,5,LocationSKey,int,,10,0,YES
BIQL,DimLot,5,CompanySKey,int,,10,0,YES
BIQL,DimCurrencyRatesToCXC,5,JDECTRY,int,,10,0,YES
BIQL,FactInventoryAsOfYearBalances,5,LocationSKey,int,,10,0,YES
BIQL,TbQualityOffSpecWOBulk,5,BusinessUnitSKey,int,,10,0,YES
BIQL,DimPaymentTerms,5,DiscountDays,int,,10,0,YES
BIQL,FactInventorySnapshot,5,BusinessUnitSKey,int,,10,0,YES
BIQL,TbQualityOffSpecWOComponents,5,BusinessUnitSKey,int,,10,0,YES
BIQL,DimRouting,5,ParentCompanySKey,int,,10,0,YES
BIQL,DimItemCost_History_Std,5,ItemBranchSKey,int,,10,0,YES
BIQL,FactPurchaseOrderDetail,5,OriginalDocumentTypeSKey,int,,10,0,YES
BIQL,TbQuality_Off_Spec WO,5,Component Item Num Short,int,,10,0,YES
BIQL,DimItemCost_History_Std2,5,CompanySKey,int,,10,0,YES
BIQL,FactPurchaseOrderReceiver,5,OriginalDocumentTypeSKey,int,,10,0,YES
BIQL,DimItemUOMConversion_History,5,ItemSKey,int,,10,0,YES
BIQL,FactSalesDetail,5,DocumentTypeSKey,int,,10,0,YES
BIQL,TbStandardItemCost_TABLE,5,LotSKey,int,,10,0,YES
BIQL,FactWOPartsList,5,BusinessUnitSKey,int,,10,0,YES
BIQL,FactWOProductionCost,5,BusinessUnitSKey,int,,10,0,YES
BIQL,DimSupplierItem,5,BusinessUnitSKey,int,,10,0,YES
BIQL,FactWORouting,5,BusinessUnitSKey,int,,10,0,YES
BIQL,FactWOTimeTransactions,5,ItemSKey,int,,10,0,YES
BIQL,TbSupplyAndDemand_Forecast,5,BusinessUnitSKey,int,,10,0,YES
BIQL,TbSupplyAndDemand_OnHand,5,BusinessUnitSKey,int,,10,0,YES
BIQL,TbSupplyAndDemand_WorkOrder,5,BusinessUnitSKey,int,,10,0,YES
BIQL,TbSupplyAndDemand_SafetyStock,5,BusinessUnitSKey,int,,10,0,YES
BIQL,TbSupplyAndDemand_PurchaseOrder,5,BusinessUnitSKey,int,,10,0,YES
BIQL,TbSupplyAndDemand_PartsList,5,BusinessUnitSKey,int,,10,0,YES
BIQL,TbSupplyAndDemand_InTransit,5,BusinessUnitSKey,int,,10,0,YES
BIQL,TbSupplyAndDemand_InInspection,5,BusinessUnitSKey,int,,10,0,YES
